l,t
2134000,6022.166358947754
2135000,6026.089907884598
2136000,6030.017983198166
2137000,6034.065668821335
2138000,6038.094799518585
2139000,6042.056610107422
2140000,6046.0572464466095
2141000,6050.223411798477
2142000,6054.232058048248
2143000,6058.373434782028
2144000,6062.523402690887
2145000,6066.541538715363
2146000,6070.525514125824
2147000,6074.626380205154
2148000,6078.6250693798065
2149000,6082.587852239609
2150000,6086.63360619545
2151000,6090.514199972153
2152000,6094.657779932022
2153000,6098.644203424454
2154000,6102.679214000702
2155000,6106.68980550766
2156000,6110.863405704498
2157000,6115.085144996643
2158000,6119.073525428772
2159000,6123.182475090027
2160000,6127.172243118286
2161000,6131.532868862152
2162000,6135.548483848572
2163000,6139.587913513184
2164000,6143.518961191177
2165000,6147.4084441661835
2166000,6151.836295127869
2167000,6155.815894842148
2168000,6159.761988162994
2169000,6164.023468255997
2170000,6167.7208342552185
2171000,6171.913244009018
2172000,6175.932270288467
2173000,6179.928061246872
2174000,6185.114286184311
2175000,6189.618811130524
2176000,6194.058527708054
2177000,6198.173902988434
2178000,6202.489140748978
2179000,6206.567817687988
2180000,6211.459250688553
2181000,6215.406594753265
2182000,6219.339637517929
2183000,6223.313706636429
2184000,6227.333849191666
2185000,6231.636007070541
2186000,6235.761999845505
2187000,6239.778361082077
2188000,6243.754372835159
2189000,6247.831387519836
2190000,6252.224819660187
2191000,6256.2287838459015
2192000,6260.201929807663
2193000,6264.205119132996
2194000,6268.371294260025
2195000,6272.522840499878
2196000,6276.5097279548645
2197000,6280.490807771683
2198000,6284.334842443466
2199000,6288.385327339172
2200000,6292.379127264023
2201000,6296.349405288696
2202000,6300.326133489609
2203000,6304.333766698837
2204000,6308.092001199722
2205000,6311.578997373581
2206000,6315.049487113953
2207000,6318.645178079605
2208000,6322.375495433807
2209000,6326.4158453941345
2210000,6330.4253187179565
2211000,6334.4705946445465
2212000,6338.471829891205
2213000,6342.616617679596
2214000,6346.621547698975
2215000,6350.583714962006
2216000,6354.596477985382
2217000,6358.763993263245
2218000,6362.796097755432
2219000,6366.679793596268
2220000,6370.79741859436
2221000,6374.676757097244
2222000,6378.565619945526
2223000,6382.812000751495
2224000,6386.9114718437195
2225000,6390.85569858551
2226000,6394.804015159607
2227000,6398.7194130420685
2228000,6402.997435808182
2229000,6406.976765871048
2230000,6410.967586994171
2231000,6414.948139429092
2232000,6419.104622364044
2233000,6423.098912477493
2234000,6427.071098327637
2235000,6431.059349775314
2236000,6435.071703672409
2237000,6439.165476799011
2238000,6443.179634571075
2239000,6447.173034191132
2240000,6451.254435300827
2241000,6455.412675142288
2242000,6459.693211078644
2243000,6463.584021091461
2244000,6467.424371242523
2245000,6471.340270519257
2246000,6475.355489730835
2247000,6479.304573297501
2248000,6483.122617006302
2249000,6487.133786678314
2250000,6491.319572687149
2251000,6495.309428930283
2252000,6499.324222564697
2253000,6503.461105823517
2254000,6507.723436117172
2255000,6511.7166221141815
2256000,6515.727530002594
2257000,6519.876962423325
2258000,6523.784486055374
2259000,6527.844635009766
2260000,6531.714925765991
2261000,6535.399444580078
2262000,6538.8673775196075
2263000,6542.445183753967
2264000,6546.201906204224
2265000,6549.758367538452
2266000,6553.842099905014
2267000,6557.802006721497
2268000,6561.821717977524
2269000,6565.88781452179
2270000,6570.038728952408
2271000,6574.112254619598
2272000,6578.061567783356
2273000,6581.810333251953
2274000,6585.736348152161
2275000,6590.010115861893
2276000,6593.9814648628235
2277000,6597.984751462936
2278000,6602.012149095535
2279000,6606.012872219086
2280000,6610.350068807602
2281000,6614.680567741394
2282000,6618.686227083206
2283000,6622.681850194931
2284000,6626.823993206024
2285000,6630.875576734543
2286000,6634.89873623848
2287000,6638.884744882584
2288000,6642.902072429657
2289000,6647.051613330841
2290000,6651.0728442668915
2291000,6655.054328680038
2292000,6659.125472784042
2293000,6663.390428066254
2294000,6667.445785284042
2295000,6671.527756929398
2296000,6675.593357563019
2297000,6679.662250757217
2298000,6683.834827661514
2299000,6687.772474765778
2300000,6691.767530202866
2301000,6695.670615196228
2302000,6700.719630241394
2303000,6705.007863283157
2304000,6709.248981714249
2305000,6713.268564224243
2306000,6717.358735084534
2307000,6721.583057403564
2308000,6725.569380760193
2309000,6729.526688814163
2310000,6733.525386095047
2311000,6737.366648674011
2312000,6741.770727157593
2313000,6745.750959396362
2314000,6749.745744228363
2315000,6753.7283663749695
2316000,6758.101074457169
2317000,6762.45947766304
2318000,6766.535882234573
2319000,6770.041433811188
2320000,6773.543754577637
2321000,6777.599536418915
2322000,6781.618465423584
2323000,6785.569362401962
2324000,6789.6420130729675
2325000,6793.95961523056
2326000,6797.615420341492
2327000,6801.271768331528
2328000,6804.75383067131
2329000,6808.6547565460205
2330000,6813.447090148926
2331000,6817.86536860466
2332000,6822.045945644379
2333000,6826.096716165543
2334000,6830.146113395691
2335000,6834.605629444122
2336000,6838.542917966843
2337000,6842.494714975357
2338000,6846.460055351257
2339000,6850.533529758453
2340000,6854.678813934326
2341000,6858.741417169571
2342000,6862.732335329056
2343000,6866.7389459609985
2344000,6871.047010183334
2345000,6875.228751897812
2346000,6879.6638169288635
2347000,6883.683561563492
2348000,6887.631122589111
2349000,6891.661346435547
2350000,6896.14208483696
2351000,6900.2774493694305
2352000,6904.406728029251
2353000,6908.166086435318
2354000,6911.828257322311
2355000,6915.856363773346
2356000,6919.38410115242
2357000,6922.856063604355
2358000,6926.191372871399
2359000,6930.060369253159
2360000,6933.988015174866
2361000,6937.944212436676
2362000,6941.907957792282
2363000,6945.896944284439
2364000,6950.017529964447
2365000,6953.798093557358
2366000,6957.679710865021
2367000,6961.6477127075195
2368000,6965.855741739273
2369000,6969.884834527969
2370000,6974.289441823959
2371000,6978.01411819458
2372000,6981.55624961853
2373000,6985.537712097168
2374000,6989.004777431488
2375000,6992.529997825623
2376000,6996.7527940273285
2377000,7000.762957811356
2378000,7004.8093457221985
2379000,7008.886234998703
2380000,7013.167709112167
2381000,7017.241484165192
2382000,7021.288578987122
2383000,7025.301642179489
2384000,7029.281117916107
2385000,7033.4584171772
2386000,7037.456637382507
2387000,7041.468131065369
2388000,7045.454461574554
2389000,7049.627658605576
2390000,7053.615042686462
2391000,7057.649000167847
2392000,7061.684294700623
2393000,7065.733990907669
2394000,7070.146633148193
2395000,7075.571420431137
2396000,7079.873580694199
2397000,7083.9693608284
2398000,7088.131583929062
2399000,7092.130284070969
2400000,7095.9230260849
2401000,7099.96807551384
2402000,7103.579793453217
2403000,7107.482649087906
2404000,7111.554711341858
2405000,7115.7221212387085
2406000,7119.727816104889
2407000,7123.911553859711
2408000,7127.896235704422
2409000,7131.952851772308
2410000,7135.926298379898
2411000,7139.932203769684
2412000,7144.2383778095245
2413000,7148.234432220459
2414000,7152.542365789413
2415000,7156.492721796036
2416000,7160.415709257126
2417000,7164.291044712067
2418000,7167.758294343948
2419000,7171.484163284302
2420000,7174.961988210678
2421000,7178.912915945053
2422000,7184.56184053421
2423000,7188.784352064133
2424000,7192.8314509391785
2425000,7196.6980447769165
2426000,7200.908302783966
2427000,7204.95937538147
2428000,7208.9476754665375
2429000,7212.870097875595
2430000,7217.002517223358
2431000,7221.034519195557
2432000,7225.63570690155
2433000,7229.916505098343
2434000,7233.924540042877
2435000,7238.593464612961
2436000,7242.5979771614075
2437000,7246.61328291893
2438000,7250.366043806076
2439000,7254.294752836227
2440000,7258.195331096649
2441000,7262.258536577225
2442000,7266.232443332672
2443000,7270.199362754822
2444000,7274.235245227814
2445000,7278.379701375961
2446000,7282.522791624069
2447000,7286.448923110962
2448000,7290.470512628555
2449000,7295.45365858078
2450000,7299.993529319763
2451000,7304.119695901871
2452000,7308.069670915604
2453000,7312.054754257202
2454000,7315.972330093384
2455000,7320.115920305252
2456000,7324.147688865662
2457000,7328.158413648605
2458000,7332.154788970947
2459000,7336.440302371979
2460000,7340.593614578247
2461000,7344.559186697006
2462000,7348.429731607437
2463000,7352.427478790283
2464000,7356.529633998871
2465000,7360.479812860489
2466000,7364.458142995834
2467000,7368.028306007385
2468000,7371.4649357795715
2469000,7375.109216213226
2470000,7379.0742971897125
2471000,7382.5276091098785
2472000,7386.664657115936
2473000,7390.696391582489
2474000,7395.122688531876
2475000,7398.999433040619
2476000,7404.0029973983765
2477000,7408.399849891663
2478000,7416.038359165192
2479000,7420.365238666534
2480000,7424.50537776947
2481000,7428.380281209946
2482000,7432.01837849617
2483000,7435.58255815506
2484000,7439.307708740234
2485000,7443.628474473953
2486000,7447.907924413681
2487000,7451.986414909363
2488000,7456.1121554374695
2489000,7460.32413482666
2490000,7464.576009750366
2491000,7468.713227748871
2492000,7472.795021772385
2493000,7476.8259925842285
2494000,7480.8284113407135
2495000,7484.769470691681
2496000,7488.33497428894
2497000,7491.948185682297
2498000,7495.562279701233
2499000,7499.864044904709
2500000,7504.654970884323
2501000,7508.821275949478
2502000,7513.065265655518
2503000,7517.266111135483
2504000,7521.495265722275
2505000,7525.497286558151
2506000,7529.529885053635
2507000,7533.468995332718
2508000,7537.992138147354
2509000,7541.59489774704
2510000,7545.107291936874
2511000,7549.139302015305
2512000,7553.1767065525055
2513000,7557.293261051178
2514000,7561.299773216248
2515000,7565.371477127075
2516000,7569.410066604614
2517000,7573.602035045624
2518000,7577.5875771045685
2519000,7581.578852415085
2520000,7585.559231519699
2521000,7589.4937109947205
2522000,7594.1971526145935
2523000,7598.218787908554
2524000,7602.203419446945
2525000,7606.220261335373
2526000,7610.684597015381
2527000,7614.870354652405
2528000,7619.085616350174
2529000,7623.038796663284
2530000,7627.009025812149
2531000,7631.140643596649
2532000,7635.164564609528
2533000,7639.083590507507
2534000,7642.975202322006
2535000,7647.04740190506
2536000,7651.023058176041
2537000,7654.977878570557
2538000,7661.2379603385925
2539000,7665.347537994385
2540000,7669.2559905052185
2541000,7672.765289068222
2542000,7676.88973736763
2543000,7680.995140314102
2544000,7685.23087978363
2545000,7689.682507276535
2546000,7693.826271057129
2547000,7697.83016204834
2548000,7701.878232240677
2549000,7705.949116230011
2550000,7710.4297297000885
2551000,7714.598037481308
2552000,7718.599179029465
2553000,7722.509951591492
2554000,7726.394722223282
2555000,7730.239474058151
2556000,7733.784388542175
2557000,7737.267359972
2558000,7740.718508005142
2559000,7744.593206882477
2560000,7748.774635314941
2561000,7752.806364536285
2562000,7756.931451320648
2563000,7760.935254573822
2564000,7764.9295172691345
2565000,7768.494920015335
2566000,7772.015301704407
2567000,7775.602707147598
2568000,7779.649054050446
2569000,7787.572868108749
2570000,7791.757109642029
2571000,7795.797559261322
2572000,7799.748126029968
2573000,7803.989151716232
2574000,7808.070019483566
2575000,7812.07962179184
2576000,7816.071305513382
2577000,7819.981315374374
2578000,7824.176185369492
2579000,7828.269098997116
2580000,7832.222770214081
2581000,7836.251890659332
2582000,7840.603273868561
2583000,7844.6291744709015
2584000,7848.5567128658295
2585000,7852.7339425086975
2586000,7856.929982423782
2587000,7861.273268461227
2588000,7865.371667146683
2589000,7869.542666435242
2590000,7873.669321298599
2591000,7877.8192393779755
2592000,7881.360908508301
2593000,7885.032922506332
2594000,7888.590839624405
2595000,7892.187381267548
2596000,7896.556062459946
2597000,7900.6055653095245
2598000,7904.637256383896
2599000,7910.140392065048
2600000,7914.027288913727
2601000,7918.143181800842
2602000,7921.972083806992
2603000,7926.177413702011
2604000,7930.197365522385
2605000,7934.342297792435
2606000,7938.59586763382
2607000,7942.576950550079
2608000,7946.570093154907
2609000,7950.5566346645355
2610000,7954.813881397247
2611000,7958.9283809661865
2612000,7962.8591248989105
2613000,7966.887438058853
2614000,7970.919172286987
2615000,7975.419275999069
2616000,7979.501556396484
2617000,7983.531461238861
2618000,7987.503272771835
2619000,7991.240744113922
2620000,7995.244685173035
2621000,7998.897853851318
2622000,8002.614781141281
2623000,8008.038245916367
2624000,8012.421174049377
2625000,8015.93642783165
2626000,8019.667268753052
2627000,8023.413379907608
2628000,8027.972971916199
2629000,8032.631729364395
2630000,8041.641960144043
2631000,8046.470112800598
2632000,8050.717412948608
2633000,8055.123340368271
2634000,8058.798800468445
2635000,8062.653213262558
2636000,8066.887845754623
2637000,8071.209229230881
2638000,8075.366575956345
2639000,8079.509121179581
2640000,8083.619552850723
2641000,8087.725107431412
2642000,8091.970191001892
2643000,8096.072531461716
2644000,8100.319212675095
2645000,8104.729344129562
2646000,8109.083040475845
2647000,8112.731374025345
2648000,8117.043894529343
2649000,8123.4897491931915
2650000,8127.159130096436
2651000,8130.573232889175
2652000,8134.126200199127
2653000,8137.646675109863
2654000,8141.719777584076
2655000,8145.60178732872
2656000,8149.819044351578
2657000,8153.97022652626
2658000,8158.414362668991
2659000,8162.698080539703
2660000,8170.937351942062
2661000,8177.367975473404
2662000,8181.953259706497
2663000,8186.215727329254
2664000,8190.230800151825
2665000,8194.285305976868
2666000,8198.29438495636
2667000,8202.686616659164
2668000,8207.117193460464
2669000,8211.57235956192
2670000,8216.349976062775
2671000,8220.918006896973
2672000,8224.683135271072
2673000,8228.418161869049
2674000,8233.680807113647
2675000,8238.000771045685
2676000,8242.362963914871
2677000,8246.589826345444
2678000,8250.817126274109
2679000,8254.802043914795
2680000,8258.68236732483
2681000,8262.304910182953
2682000,8266.584448099136
2683000,8270.609787225723
2684000,8274.698996543884
2685000,8278.548701047897
2686000,8281.964914560318
2687000,8286.160594463348
2688000,8290.288778066635
2689000,8294.458431243896
2690000,8302.115601301193
2691000,8309.446293115616
2692000,8313.0928003788
2693000,8316.886812210083
2694000,8320.493326425552
2695000,8324.113790988922
2696000,8328.656872987747
2697000,8333.189068078995
2698000,8338.19524550438
2699000,8341.75339770317
2700000,8345.65549325943
2701000,8349.919076919556
2702000,8354.055873155594
2703000,8358.102584838867
2704000,8362.123834371567
2705000,8366.400473833084
2706000,8370.577686548233
2707000,8374.437365293503
2708000,8378.56890797615
2709000,8382.644713163376
2710000,8386.861944913864
2711000,8390.938034534454
2712000,8395.073339223862
2713000,8399.190410614014
2714000,8402.938791513443
2715000,8406.982725143433
2716000,8410.509687900543
2717000,8414.063225507736
2718000,8418.340573072433
2719000,8422.47269821167
2720000,8426.068017721176
2721000,8431.989336490631
2722000,8439.684332609177
2723000,8445.301848173141
2724000,8448.906796455383
2725000,8452.491931676865
2726000,8456.026594638824
2727000,8460.206864118576
2728000,8464.398109197617
2729000,8468.57595705986
2730000,8472.648464918137
2731000,8477.11125612259
2732000,8480.74977684021
2733000,8484.31772518158
2734000,8487.871435880661
2735000,8491.4268014431
2736000,8495.12321305275
2737000,8498.753475427628
2738000,8502.297730207443
2739000,8505.85726761818
2740000,8509.650125265121
2741000,8513.950372219086
2742000,8518.129106998444
2743000,8522.295486688614
2744000,8526.379627466202
2745000,8530.629818201065
2746000,8534.655558109283
2747000,8539.915789604187
2748000,8544.000416517258
2749000,8548.151051044464
2750000,8551.692452907562
2751000,8555.15303015709
2752000,8558.642800092697
2753000,8566.068511724472
2754000,8574.310765028
2755000,8578.471498012543
2756000,8582.690428972244
2757000,8586.185749530792
2758000,8589.773764133453
2759000,8593.411968708038
2760000,8597.838799238205
2761000,8602.078301668167
2762000,8606.30979514122
2763000,8610.72000336647
2764000,8614.805515050888
2765000,8619.48408293724
2766000,8623.513748168945
2767000,8627.345330953598
2768000,8631.797884702682
2769000,8636.117068052292
2770000,8640.314648866653
2771000,8644.625373363495
2772000,8648.927059412003
2773000,8653.03831577301
2774000,8657.126098871231
2775000,8661.516033172607
2776000,8665.621939897537
2777000,8669.483258247375
2778000,8674.649503469467
2779000,8678.178181171417
2780000,8681.879032373428
2781000,8685.697007894516
2782000,8689.894349098206
2783000,8694.380105257034
2784000,8703.51897573471
2785000,8709.519861459732
2786000,8713.621551513672
2787000,8717.609964132309
2788000,8721.707533836365
2789000,8725.952985048294
2790000,8730.007196187973
2791000,8734.353563308716
2792000,8738.582579612732
2793000,8742.801220417023
2794000,8747.311040878296
2795000,8751.40458202362
2796000,8755.535579681396
2797000,8759.512028455734
2798000,8763.765630722046
2799000,8767.897876739502
2800000,8772.0346326828
2801000,8775.967613458633
2802000,8779.521019220352
2803000,8783.580441474915
2804000,8787.788977622986
2805000,8791.884742975235
2806000,8796.00902724266
2807000,8800.425877571106
2808000,8806.028816223145
2809000,8810.020637750626
2810000,8813.80177807808
2811000,8817.636085987091
2812000,8821.775517225266
2813000,8825.814098596573
2814000,8832.649078845978
2815000,8840.402353286743
2816000,8844.379034996033
2817000,8847.983152389526
2818000,8851.284915208817
2819000,8855.219572782516
2820000,8859.372749567032
2821000,8863.563351392746
2822000,8867.520005464554
2823000,8871.462389230728
2824000,8875.295856952667
2825000,8879.290522098541
2826000,8883.45384311676
2827000,8887.165205001831
2828000,8890.56088757515
2829000,8894.381231307983
2830000,8898.000276565552
2831000,8901.827652692795
2832000,8905.914872407913
2833000,8909.970828533173
2834000,8914.122218847275
2835000,8918.24664926529
2836000,8922.47974205017
2837000,8927.861557483673
2838000,8931.534198999405
2839000,8935.144486188889
2840000,8939.264375448227
2841000,8943.30912733078
2842000,8946.892775297165
2843000,8950.458149194717
2844000,8954.112038612366
2845000,8958.400030612946
2846000,8964.594046831131
2847000,8972.589694738388
2848000,8976.883922576904
2849000,8980.789865255356
2850000,8984.646141290665
2851000,8988.838957548141
2852000,8994.13693356514
2853000,8997.9136428833
2854000,9001.43059539795
2855000,9005.250559568405
2856000,9009.067839384079
2857000,9012.436081409454
2858000,9016.043645381927
2859000,9019.531893491745
2860000,9023.454936981201
2861000,9027.833902359009
2862000,9032.15753531456
2863000,9035.827557563782
2864000,9039.768086910248
2865000,9043.588374376297
2866000,9047.134773731232
2867000,9050.676913499832
2868000,9054.211234331131
2869000,9058.075142621994
2870000,9062.227238893509
2871000,9066.298015356064
2872000,9070.43699169159
2873000,9074.537410259247
2874000,9078.889606952667
2875000,9082.904152393341
2876000,9086.954910516739
2877000,9091.077334880829
2878000,9096.35968875885
2879000,9105.3877120018
2880000,9111.752148151398
2881000,9118.10649394989
2882000,9122.931714296341
2883000,9127.557307004929
2884000,9131.706469774246
2885000,9135.79037117958
2886000,9139.861846208572
2887000,9143.921303033829
2888000,9147.385407209396
2889000,9150.92696237564
2890000,9154.531027555466
2891000,9158.027638435364
2892000,9162.111935377121
2893000,9166.301242351532
2894000,9170.445348501205
2895000,9174.588113069534
2896000,9179.109328746796
2897000,9183.38115811348
2898000,9187.367780208588
2899000,9191.604016304016
2900000,9195.899017572403
2901000,9201.379226922989
2902000,9205.336089372635
2903000,9208.908128738403
2904000,9212.484845399857
2905000,9216.601384401321
2906000,9220.793720006943
2907000,9224.890571832657
2908000,9229.037623167038
2909000,9236.851997613907
2910000,9245.654452323914
2911000,9249.81651854515
2912000,9253.95550608635
2913000,9258.094907522202
2914000,9262.335504770279
2915000,9266.270173072815
2916000,9269.864921092987
2917000,9273.757767915726
2918000,9277.685801267624
2919000,9281.699350118637
2920000,9286.06430363655
2921000,9290.314393043518
2922000,9294.64583158493
2923000,9299.082680940628
2924000,9302.698123455048
2925000,9306.365326166153
2926000,9309.977511405945
2927000,9314.151002645493
2928000,9318.559715032578
2929000,9322.493422985077
2930000,9326.194212198257
2931000,9329.944966554642
2932000,9335.17115855217
2933000,9339.255143404007
2934000,9343.420788764954
2935000,9347.85536313057
2936000,9352.142143964767
2937000,9356.241379499435
2938000,9360.062160491943
2939000,9363.74581003189
2940000,9369.049659729004
2941000,9377.479104995728
2942000,9383.02054142952
2943000,9386.94060087204
2944000,9390.62804389
2945000,9394.22119641304
2946000,9398.159769773483
2947000,9402.342951059341
2948000,9406.493979930878
2949000,9410.53639292717
2950000,9414.600924253464
2951000,9418.9133310318
2952000,9423.135120391846
2953000,9427.296883821487
2954000,9431.53857755661
2955000,9436.38277387619
2956000,9440.657962083817
2957000,9444.68547964096
2958000,9448.85906457901
2959000,9454.718387842178
2960000,9458.574031114578
2961000,9462.206070661545
2962000,9465.8350481987
2963000,9469.432406902313
2964000,9473.593868732452
2965000,9477.735818386078
2966000,9482.04397392273
2967000,9486.211867332458
2968000,9490.381361961365
2969000,9494.633250713348
2970000,9498.9297144413
2971000,9503.780412197113
2972000,9513.091468572617
2973000,9520.132826089859
2974000,9523.670912504196
2975000,9527.948799610138
2976000,9532.26586675644
2977000,9536.706804513931
2978000,9540.405667066574
2979000,9544.257888793945
2980000,9548.452926635742
2981000,9552.615636110306
2982000,9556.989261627197
2983000,9560.587569952011
2984000,9564.082881450653
2985000,9569.533097743988
2986000,9573.702657699585
2987000,9577.915185928345
2988000,9582.23192691803
2989000,9586.348181009293
2990000,9590.47250342369
2991000,9594.842713594437
2992000,9598.566366195679
2993000,9602.269552230835
2994000,9605.779274225235
2995000,9609.435338020325
2996000,9614.16998720169
2997000,9617.978315591812
2998000,9621.89265036583
2999000,9625.982938051224
3000000,9630.038455247879
3001000,9634.35088801384
3002000,9638.582923173904
3003000,9646.661405086517
3004000,9656.437572956085
3005000,9661.463769435883
3006000,9665.977852106094
3007000,9670.174612760544
3008000,9674.28344631195
3009000,9678.370001077652
3010000,9682.244677782059
3011000,9685.724501371384
3012000,9689.189731359482
3013000,9692.72810125351
3014000,9696.270431995392
3015000,9700.524866580963
3016000,9704.626354932785
3017000,9708.673564910889
3018000,9712.775848865509
3019000,9716.995232343674
3020000,9721.230572462082
3021000,9725.31100988388
3022000,9729.465216636658
3023000,9734.530712842941
3024000,9738.77967453003
3025000,9743.073848247528
3026000,9747.416622877121
3027000,9751.51161313057
3028000,9755.488684177399
3029000,9759.638145923615
3030000,9763.925878763199
3031000,9768.329957485199
3032000,9772.469263076782
3033000,9776.481905937195
3034000,9783.165169715881
3035000,9791.656084299088
3036000,9798.364619970322
3037000,9802.653596162796
3038000,9806.949693918228
3039000,9811.212042808533
3040000,9815.572842121124
3041000,9819.14376282692
3042000,9822.724517822266
3043000,9827.105945587158
3044000,9831.267830848694
3045000,9835.451829910278
3046000,9839.797560691833
3047000,9845.29202246666
3048000,9848.896286725998
3049000,9852.302548408508
3050000,9855.622861862183
3051000,9859.569119215012
3052000,9863.794138908386
3053000,9867.983536958694
3054000,9872.109460115433
3055000,9876.199168682098
3056000,9880.192445755005
3057000,9883.873755693436
3058000,9887.404031991959
3059000,9890.933821439743
3060000,9894.425427675247
3061000,9898.567399024963
3062000,9902.680307865143
3063000,9906.681374549866
3064000,9910.723761081696
3065000,9914.816307067871
3066000,9921.342078208923
3067000,9930.635372161865
3068000,9937.131089448929
3069000,9941.252058267593
3070000,9947.466414690018
3071000,9951.832317113876
3072000,9956.030998468399
3073000,9960.096064567566
3074000,9964.152289867401
3075000,9968.738677501678
3076000,9972.8865172863
3077000,9976.93360209465
3078000,9981.176496267319
3079000,9985.28446316719
3080000,9989.754734277725
3081000,9993.9449467659
3082000,9998.058455944061
3083000,10002.194061517715
3084000,10006.262851953506
3085000,10010.124539375305
3086000,10013.654521226883
3087000,10017.158766746521
3088000,10020.619412660599
3089000,10024.562324523926
3090000,10028.667309522629
3091000,10032.727207660675
3092000,10036.80308675766
3093000,10040.899136781693
3094000,10045.279249668121
3095000,10049.190828084946
3096000,10053.137127399445
3097000,10060.013682842255
3098000,10069.076007127762
3099000,10077.22822856903
3100000,10081.470180034637
3101000,10085.567865371704
3102000,10089.849175453186
3103000,10094.183032512665
3104000,10098.62551689148
3105000,10102.655810832977
3106000,10106.684480190277
3107000,10110.820410966873
3108000,10115.478307962418
3109000,10119.199032068253
3110000,10122.786347389221
3111000,10126.442243099213
3112000,10130.1680123806
3113000,10134.27045750618
3114000,10138.432246923447
3115000,10142.394770622253
3116000,10146.419550657272
3117000,10150.711357831955
3118000,10154.822957754135
3119000,10158.90338253975
3120000,10162.97510766983
3121000,10167.243510723114
3122000,10171.393741369247
3123000,10175.411941766739
3124000,10179.214864253998
3125000,10182.818570613861
3126000,10186.996560573578
3127000,10191.202523469925
3128000,10195.337150812149
3129000,10202.511731386185
3130000,10211.534083604813
3131000,10218.000752449036
3132000,10221.659256458282
3133000,10227.24527335167
3134000,10230.762871980667
3135000,10234.435479402542
3136000,10238.532411336899
3137000,10242.483660936356
3138000,10246.377129793167
3139000,10250.256608009338
3140000,10254.530030727386
3141000,10257.87300992012
3142000,10261.305080413818
3143000,10264.61255812645
3144000,10267.956254720688
3145000,10271.82631611824
3146000,10275.85660481453
3147000,10280.003698348999
3148000,10284.097346544266
3149000,10288.135872602463
3150000,10291.710035085678
3151000,10295.242050886154
3152000,10298.814821004868
3153000,10302.420333147049
3154000,10306.64146900177
3155000,10310.64274764061
3156000,10314.514167308807
3157000,10317.863018274307
3158000,10321.742354154587
3159000,10325.938906431198
3160000,10330.838618040085
3161000,10335.000403404236
3162000,10341.594970941544
3163000,10350.920571565628
3164000,10357.299386501312
3165000,10361.67660689354
3166000,10365.885227441788
3167000,10369.490944862366
3168000,10373.183428287506
3169000,10376.80514383316
3170000,10380.430163145065
3171000,10384.661670207977
3172000,10389.244491100311
3173000,10393.361049413681
3174000,10397.763651371002
3175000,10402.348333120346
3176000,10406.5754570961
3177000,10410.185306072235
3178000,10413.861806154251
3179000,10417.775322198868
3180000,10421.478942632675
3181000,10427.012635946274
3182000,10431.05457496643
3183000,10435.230521678925
3184000,10439.365375995636
3185000,10443.497250318527
3186000,10447.230879545212
3187000,10450.941755056381
3188000,10454.441983699799
3189000,10458.042169332504
3190000,10461.568107366562
3191000,10465.288092136383
3192000,10468.8210272789
3193000,10472.454499959946
3194000,10475.850314378738
3195000,10482.567446231842
3196000,10490.80448627472
3197000,10496.605319976807
3198000,10500.436167001724
3199000,10504.136260271072
3200000,10507.948507785797
3201000,10512.276570558548
3202000,10516.243484258652
3203000,10520.288821697235
3204000,10524.503509998322
3205000,10529.005587339401
3206000,10533.391196966171
3207000,10537.545363426208
3208000,10541.63058423996
3209000,10545.723969459534
3210000,10550.162336587906
3211000,10554.291740655899
3212000,10558.474187135696
3213000,10562.740625619888
3214000,10566.895110845566
3215000,10571.057837247849
3216000,10575.28584766388
3217000,10579.524921894073
3218000,10583.776975631714
3219000,10587.718240261078
3220000,10591.648199558258
3221000,10595.830331802368
3222000,10600.418797016144
3223000,10604.591809034348
3224000,10608.729542255402
3225000,10612.859697341919
3226000,10618.62466430664
3227000,10628.077230453491
3228000,10636.624962806702
3229000,10640.760328769684
3230000,10644.96391749382
3231000,10649.12768125534
3232000,10653.278722763062
3233000,10657.386181116104
3234000,10661.444741010666
3235000,10665.598538637161
3236000,10669.990109682083
3237000,10674.083076953888
3238000,10677.706471204758
3239000,10681.26565361023
3240000,10684.849266767502
3241000,10688.83106637001
3242000,10692.670958042145
3243000,10697.144097089767
3244000,10701.568508386612
3245000,10705.901251792908
3246000,10710.10695052147
3247000,10713.771345615387
3248000,10717.410775184631
3249000,10720.969461202621
3250000,10724.948807001114
3251000,10729.14889216423
3252000,10733.51085782051
3253000,10737.615377426147
3254000,10741.704166650772
3255000,10745.742417097092
3256000,10749.927913188934
3257000,10754.023074626923
3258000,10759.82625412941
3259000,10768.239095687866
3260000,10776.127315759659
3261000,10780.157604932785
3262000,10783.794761657715
3263000,10787.400782585144
3264000,10790.96674489975
3265000,10794.781689882278
3266000,10798.385936498642
3267000,10801.96894621849
3268000,10805.466642141342
3269000,10809.13834285736
3270000,10813.499713659286
3271000,10817.694739580154
3272000,10822.154366493225
3273000,10825.687650203705
3274000,10829.596875429153
3275000,10833.996123790741
3276000,10837.566932678223
3277000,10841.738263845444
3278000,10846.192392349243
3279000,10851.061837911606
3280000,10855.38189649582
3281000,10859.773751497269
3282000,10863.79531788826
3283000,10867.828777074814
3284000,10871.901821136475
3285000,10875.702223777771
3286000,10879.306248188019
3287000,10883.030159711838
3288000,10886.887418746948
3289000,10890.89594078064
3290000,10894.336164474487
3291000,10898.274563789368
3292000,10906.2708902359
3293000,10914.503602266312
3294000,10919.673028707504
3295000,10923.245915412903
