r,l,t
1060.4974676966667,196,5357.700970649719
1682.757170200348,4500,5375.755041837692
554.9114695191383,162,5376.521253824234
1637.2259792089462,4500,5394.16717839241
1063.343169093132,2204,5401.927168130875
719.0134926438332,4500,5420.09387755394
3166.3153352737427,4500,5438.3138155937195
573.88279992342,116,5438.991644859314
1029.194775044918,1406,5444.7927458286285
1641.9688102602959,4500,5462.732570648193
1028.2462111115456,2898,5474.42387342453
1028.2462074160576,3432,5488.136735200882
5145.02530503273,4500,5506.367437362671
1647.660210609436,4500,5524.054374694824
5122.259694457054,4500,5541.968344211578
583.3684653043747,123,5542.6129558086395
2274.6627362966537,4500,5560.351799249649
1030.1433381438255,3054,5572.774529218674
1642.9173870682716,4500,5590.497467756271
593.8026973605156,160,5591.319974422455
719.9620624184608,4500,5607.526131153107
567.2428341507912,193,5608.485866546631
1029.1947736740112,222,5609.533074855804
587.1627317070961,159,5610.293740510941
3739.2495800852776,4042,5626.096422195435
2721.437609732151,4500,5643.919195175171
777.8246249556541,4500,5662.0684497356415
612.7740284204483,111,5662.665584564209
733.2419895529747,4500,5679.732109069824
705.7335613965988,4500,5698.1079387664795
1654.300182878971,4500,5716.317005395889
757.9047255516052,4500,5732.188620328903
5123.208271026611,4500,5750.97535777092
1028.2462064027786,2359,5760.519580841064
1613.5118134617805,4500,5779.639803647995
1597.386182308197,4500,5797.526994228363
557.7571669816971,126,5798.138919830322
3143.54974424839,4500,5815.832243442535
1664.7344080209732,4500,5833.775543928146
540.6829703450203,148,5834.522269010544
1672.32294100523,4500,5852.237244606018
1657.145877301693,4500,5870.134150266647
1647.6602086424828,4500,5888.075314760208
805.3330564498901,4500,5906.35017323494
717.1163580417633,4500,5924.515177488327
1029.1947705745697,210,5925.519177913666
4143.338961601257,3127,5938.073978662491
556.8086022734642,162,5938.819263219833
4247.681278467178,4500,5957.049691200256
1641.0202417969704,4500,5975.116606712341
553.0143360495567,174,5975.955926179886
553.014334499836,140,5976.636893749237
3167.2639172673225,4500,5994.302367448807
3149.241153717041,4500,6009.949603319168
1646.711642086506,4500,6027.843307495117
735.139123082161,4500,6046.0731546878815
1030.143341600895,2343,6055.616827011108
734.1905595064163,4500,6073.906758308411
1648.6087754964828,4500,6091.882418870926
1637.2259763479233,4500,6110.08398103714
1028.246205151081,194,6111.03243470192
664.9451918005943,163,6111.764584302902
742.7276600003242,4500,6130.196810245514
715.2192252874374,4500,6148.233714103699
606.134061396122,99,6148.780504465103
613.7225952744484,112,6149.34933590889
1632.483138024807,4500,6167.223827600479
547.3229351639748,132,6167.922923564911
1669.477238893509,4500,6187.473341464996
1614.460384786129,4500,6206.791554927826
571.9856629371643,110,6207.4964427948
590.9569957852364,126,6208.205255746841
1028.2462059259415,308,6209.511034250259
580.5227665305138,119,6210.116449594498
1671.3743642568588,4500,6228.189549446106
613.7225935459137,96,6228.727454185486
1028.2462075352669,1202,6233.6570563316345
1029.1947765350342,1680,6240.539911746979
597.5969617962837,100,6241.0757002830505
1028.2462086081505,2152,6249.743517398834
711.4249618649483,4500,6267.964868068695
579.5741999745369,165,6268.780345439911
1615.4089441299438,4500,6286.575368881226
1056.7032024264336,185,6287.438594341278
725.6534593105316,4500,6305.496543169022
1641.0202443003654,4500,6321.355134963989
723.7563274502754,4500,6339.619039058685
5123.208265781403,4500,6357.771163225174
1030.1433410644531,2828,6369.227672100067
4240.09274828434,3035,6381.270359277725
1647.660211622715,4500,6399.32940030098
1028.2462041974068,224,6400.3791291713715
700.0421586036682,4500,6418.461496114731
783.5160269141197,4500,6436.531766176224
1659.9915746450424,4500,6454.773442029953
3136.909777402878,4500,6472.754396438599
702.8878606557846,4500,6490.612564325333
2982.293422102928,2457,6500.653539657593
3833.157672405243,4500,6518.9538378715515
595.6998288035393,113,6519.544008731842
3647.238613128662,2195,6528.431119918823
560.602866768837,112,6529.012758731842
1691.2942813038826,4500,6545.064256191254
592.8541309833527,132,6545.677489757538
788.2588565945625,4500,6563.329873561859
1957.8414883613586,1359,6568.836057424545
565.3457021713257,168,6569.588467597961
582.41989839077,138,6570.246143579483
5110.87689357996,4500,6587.957543134689
603.2883627414703,122,6588.616961956024
732.2934263348579,4500,6606.709349632263
614.6711610555649,123,6607.347945451736
708.5792635679245,4500,6625.8460521698
3183.3895493149757,4500,6644.0714275836945
726.6020298600197,4500,6662.298681259155
579.5741993784904,139,6662.995527267456
710.4763921499252,4500,6681.403344154358
1629.6374521255493,4500,6700.283112049103
706.6821255087852,4500,6719.084221601486
536.8887013792992,144,6719.722451448441
1562.2892186641693,4500,6737.658576726913
543.5286689400673,123,6738.3159692287445
588.1112964749336,121,6738.929511785507
764.5446897745132,4500,6757.161314964294
775.9274895787239,4500,6774.638707399368
1639.123105585575,4500,6792.8693199157715
1663.7858434915543,4500,6809.9155950546265
709.527826488018,201,6810.947081327438
605.185494184494,110,6811.570819854736
616.5682953000069,117,6812.22562456131
696.2478937506676,4500,6831.1698524951935
583.3684650063515,119,6831.807133436203
612.7740271091461,129,6832.469129323959
1667.5801048278809,4500,6850.370122671127
607.0826279520988,94,6850.903127670288
719.0134904384613,4500,6869.072411775589
594.7512617707253,117,6869.673246383667
589.0598651766777,144,6870.368436336517
1029.1947707533836,959,6874.228930950165
592.8541306853294,184,6875.090795040131
3211.8465471863747,4500,6893.800795793533
715.2192227244377,4500,6911.66050195694
615.6197296380997,132,6912.368318319321
751.2647580504417,4500,6928.358127593994
3132.166953444481,4500,6946.403025627136
790.1559882760048,4500,6964.179563760757
1659.043014228344,4500,6982.182007312775
499.89460414648056,145,6982.8497569561005
1030.1433399319649,3027,6993.678666353226
732.293424487114,4500,7012.175720214844
703.8364263176918,4500,7030.506587982178
761.698991060257,4500,7048.669012784958
724.7048950195312,4500,7066.932284355164
604.2369272112846,152,7067.70738196373
3143.5497505664825,4500,7087.775789499283
705.7335613965988,4500,7105.1491413116455
3136.909779548645,4500,7123.569147348404
3135.961217224598,4500,7141.75101184845
566.2942670583725,142,7142.468356132507
1617.306078851223,4500,7160.807169437408
600.4426620602608,127,7161.452271699905
1658.0944331288338,4500,7177.441041469574
3217.5379482507706,4500,7197.582515716553
1686.5514464378357,4500,7215.729504108429
1616.3575083613396,4500,7234.899089097977
1028.2462072968483,325,7236.389291763306
561.5514327287674,122,7236.919584751129
599.4940955042839,113,7237.477947473526
586.2141645550728,135,7238.139010429382
1028.2462047338486,1007,7242.169709444046
1665.6829679608345,4500,7259.758692979813
1644.8145142793655,4500,7277.92552614212
582.4198997020721,160,7278.722076892853
2288.891249060631,4500,7297.983831882477
584.3170300126076,173,7298.843387842178
1689.3971436619759,4500,7316.980615615845
759.8018562197685,4500,7335.188536405563
531.1973039507866,143,7335.914174795151
734.1905573010445,153,7336.65317606926
724.7048958539963,4500,7354.650035381317
700.042160987854,4500,7371.637143373489
4241.989889442921,3233,7383.548533439636
1996.7327153086662,4500,7402.868275880814
1663.7858393192291,4500,7425.642543554306
3147.344013094902,4500,7442.579679012299
581.471332848072,194,7443.412611246109
581.4713323116302,187,7444.315584897995
1634.380281507969,4500,7463.061784505844
3143.549750626087,4500,7481.530910730362
535.9401352405548,130,7482.145986795425
1621.1003432869911,4500,7498.837559223175
718.0649270415306,4500,7518.477391242981
3149.241155207157,4500,7537.1306848526
5108.031191945076,4500,7554.349833726883
737.0362610816956,4500,7572.608961343765
1620.1517877578735,4500,7590.646285057068
574.8313671946526,138,7591.353501796722
714.2706607580185,4500,7610.252932548523
1644.8145178556442,4500,7628.7167155742645
1652.4030467867851,4500,7646.6291608810425
3140.704050540924,4500,7667.116094827652
5030.24874073267,4500,7684.830596446991
568.1914010643959,160,7685.558272361755
572.9342331886292,130,7686.224705457687
604.2369285225868,126,7686.859980344772
609.9283285140991,142,7687.485800266266
719.9620631933212,4500,7705.763517618179
587.1627303957939,151,7706.526756763458
1029.1947757005692,279,7707.7567756175995
2010.9612119793892,491,7709.844539165497
1028.2462015151978,211,7710.966688632965
1656.1973075270653,4500,7728.808654546738
3145.446879565716,4500,7745.096885681152
1654.3001693487167,4500,7763.453255653381
3130.2698180675507,4500,7780.277058601379
709.5278278589249,4500,7802.383070230484
1554.7006744742393,4500,7820.481610298157
1661.8887103796005,4500,7838.731432676315
612.7740285992622,129,7839.407952785492
779.7217615246773,4500,7857.981388092041
1629.6374353170395,4500,7876.79444694519
728.4991585016251,4500,7893.080856800079
599.4940973520279,155,7893.787383079529
551.1172024011612,166,7894.609600782394
1660.9401412010193,4500,7914.301443099976
1028.2462039589882,427,7916.267302513123
786.361722111702,4500,7934.350081443787
1667.580113351345,4500,7952.580611467361
1676.1172104477882,4500,7970.926527500153
585.2655990719795,129,7971.532783746719
606.1340611577034,108,7972.124601364136
1617.3060742020607,4500,7989.990212917328
623.2082622051239,90,7990.471321105957
704.7849925756454,4500,8009.543651342392
4255.269814610481,3526,8022.738249540329
573.882800757885,163,8023.482667922974
1030.143340229988,769,8026.922755479813
5140.282481610775,4500,8051.941717386246
1670.425811946392,4500,8070.147407770157
1635.3288385868073,4500,8088.882042646408
3128.3726912140846,4500,8107.973467826843
567.2428328990936,122,8108.640790462494
1028.2462079524994,2324,8119.531851053238
584.317029774189,111,8120.250067472458
587.1627299189568,113,8120.9218509197235
1602.129001557827,4500,8137.326659202576
1645.7630649209023,4500,8155.901353597641
1647.6602023243904,4500,8181.6146194934845
1028.2462058067322,4223,8198.992621183395
723.75632584095,4500,8219.222066640854
576.7285004258156,160,8220.057312488556
3161.5725176930428,4500,8239.443245649338
775.9274891018867,4500,8257.858859062195
3641.547212958336,1692,8264.161065340042
596.648394882679,109,8264.779559135437
581.4713327884674,160,8265.605752706528
1977.7613779306412,4500,8282.997064828873
1643.865943968296,4500,8308.392792224884
1028.246210038662,4266,8324.418797492981
572.9342325925827,136,8325.156927347183
5123.208256840706,4500,8344.221210956573
573.8828011155128,136,8344.947254180908
1641.0202450752258,4500,8363.492099761963
2222.491569876671,445,8365.23091840744
563.4485675692558,213,8366.258195638657
1692.242838859558,4500,8384.65119600296
1178.1197392344475,4500,8402.75965833664
587.1627308130264,176,8403.659328222275
602.3397946357727,133,8404.346526145935
3145.4468780755997,4500,8421.625981092453
3748.7352471351624,3027,8438.71848320961
1626.7917438149452,4500,8457.179729938507
3161.57251816988,4500,8476.233933448792
3177.6981469988823,4500,8492.605451107025
1028.246200978756,4494,8508.734297990799
5098.54553180933,4500,8527.722826242447
3166.3153462409973,4500,8547.39035487175
1916.1045604348183,4500,8568.938608169556
605.1854957938194,173,8570.745290994644
4241.041319131851,1616,8578.938898563385
5112.774037122726,4500,8595.901404619217
554.9114686846733,153,8596.715373754501
1665.6829796433449,4500,8615.978141784668
3738.3010115623474,3467,8630.583840370178
3735.4553122520447,2511,8641.349882364273
3162.5210829377174,4500,8660.186606645584
478.0775735974312,151,8660.969791412354
1669.477246105671,4500,8679.602825403214
681.0708292126656,4500,8702.331953525543
606.1340617537498,122,8703.722264051437
1627.7403139472008,4500,8723.819837093353
737.9848220348358,4500,8742.881112337112
600.4426644444466,117,8743.490337848663
5155.459528565407,4500,8762.084177494049
1692.2428413033485,4500,8780.025449991226
579.5742000341415,130,8780.632563829422
1664.7344064116478,4500,8799.185311317444
592.8541311621666,159,8799.99690079689
1571.77488052845,4500,8819.295956611633
1651.4544839859009,4500,8843.921707630157
3232.7150141000748,4500,8861.119979381561
1628.688870370388,4500,8878.847900867462
1030.1433390378952,956,8882.858267307281
576.7284982204437,123,8883.47197842598
586.2141652107239,140,8884.079349040985
3208.0522799491882,4500,8900.218784570694
750.3161934018135,4500,8918.843216896057
799.6416552662849,4500,8937.564691066742
1647.6602153778076,4500,8954.65769791603
1030.1433413028717,1140,8959.5698158741
616.5682951211929,115,8960.198810815811
5106.134068906307,4500,8984.030934095383
1606.8718346953392,4500,9002.818551063538
2185.497467339039,806,9006.118882417679
1666.631549179554,4500,9022.036048412323
5127.951106071472,4500,9040.568427801132
703.8364242911339,4500,9056.677283525467
764.5446889996529,4500,9075.365903139114
5157.356664299965,4500,9093.924349069595
1058.6003398299217,3047,9116.799671411514
1028.2462010383606,1232,9122.722806930542
596.6483977437019,148,9123.4863011837
579.5741997361183,147,9124.236139535904
570.0885347127914,148,9124.974930763245
1655.2487456202507,4500,9143.518036842346
1670.4258041977882,4500,9159.525032043457
1913.2588562369347,4500,9178.594395637512
612.774028301239,114,9179.258661031723
1657.1458797454834,4500,9199.52427482605
1619.203207373619,4500,9216.77962565422
1674.2200723290443,4500,9241.398082971573
527.4030340313911,158,9243.14505648613
1597.386185348034,4500,9263.19720864296
735.1391243338585,4500,9280.252296447754
1035.8347421884537,4298,9298.900889635086
1645.7630800008774,4500,9316.21861410141
599.4940950870514,125,9316.865866661072
729.4477210044861,4500,9335.621069431305
585.2655974626541,145,9336.377096891403
1696.9856754541397,4500,9355.246318101883
3224.177908718586,4500,9379.738278150558
1668.528671324253,4500,9396.994102478027
1654.3001762628555,4500,9415.710301399231
1029.1947736144066,3985,9432.603246927261
575.7799324989319,132,9433.310673475266
1613.5118104815483,4500,9454.057926654816
3153.035419881344,4500,9470.819070339203
1028.2462058067322,1652,9477.887908697128
697.196464240551,4500,9496.87908577919
597.5969619750977,128,9497.496138095856
1692.2428332567215,4500,9524.257580518723
582.4198982715607,134,9524.89334154129
590.0084295272827,152,9525.651420354843
576.7284992933273,133,9526.251283884048
2545.9527810811996,640,9528.797902345657
1032.9890395402908,1655,9535.960828065872
575.7799334526062,120,9536.581227302551
585.2655987143517,165,9537.279030561447
3133.115516781807,4500,9555.449553251266
606.1340617537498,123,9556.099274635315
1635.328841328621,4500,9574.733121871948
704.7849957346916,4500,9593.738679885864
549.2200704216957,235,9594.929509162903
1643.8659418225288,4500,9611.592801570892
530.2487381100655,213,9612.643824577332
593.8026966452599,103,9613.211319446564
594.7512636780739,138,9613.92939567566
562.5000001788139,183,9614.84352850914
3143.549753546715,4500,9632.779947280884
1630.586018025875,4500,9662.148833274841
1650.505911707878,4500,9680.937274217606
3150.189716935158,4500,9696.828417778015
1618.2546434998512,4500,9715.441573381424
1636.2773950099945,4500,9735.075653553009
1029.19477134943,1795,9742.75592494011
525.50590467453,197,9743.682106494904
1029.1947749257088,286,9744.968651294708
1686.5514414310455,4500,9763.479433298111
549.2200694084167,154,9764.294479131699
1028.2462057471275,389,9766.059532165527
1641.020245730877,4500,9791.163319826126
3636.804383814335,2718,9805.519342184067
1641.0202413201332,4500,9823.451381206512
1029.1947765946388,3761,9839.478143692017
598.5455306172371,171,9840.324612140656
1672.3229376673698,4500,9857.779540777206
595.6998311281204,125,9858.37184047699
590.0084287524223,125,9858.939896821976
1656.1973019242287,4500,9877.635405540466
1029.1947751641273,474,9879.491422653198
1639.1231169700623,4500,9895.695898771286
1671.3743684887886,4500,9914.14767575264
708.5792593359947,4500,9942.672310113907
636.4881990551949,113,9943.266124010086
604.2369284629822,143,9945.396341085434
559.6543015837669,125,9946.06244635582
1046.2689653038979,208,9947.086086273193
528.351604282856,160,9947.89666056633
3132.16695356369,4500,9966.67139840126
612.7740294337273,153,9967.456566810608
1030.143337726593,173,9968.299125909805
2707.209104835987,4500,9987.081107139587
531.1973040103912,146,9987.841959476471
726.6020292043686,4500,10006.575719356537
1639.1231150627136,4500,10022.592045783997
596.6483973860741,158,10023.3130569458
1654.3001708984375,4500,10041.837437391281
612.7740272283554,90,10042.27643084526
615.6197289824486,99,10042.811882972717
1673.2715101838112,4500,10068.340256690979
585.2655985355377,138,10069.527964115143
587.1627332568169,155,10070.969577550888
1652.4030448198318,4500,10092.820627450943
1693.1914063096046,4500,10111.78301692009
574.8313673734665,122,10112.497690916061
594.7512629032135,137,10113.232424736023
1629.6374463438988,4500,10129.879265785217
1672.322938978672,4500,10148.363222837448
1645.7630731463432,4500,10166.969504117966
731.3448592424393,4500,10184.502596139908
1029.1947719454765,296,10185.919043779373
2827.6770646572113,4500,10214.11312699318
1563.2377820611,4500,10233.360071659088
3135.0126529335976,4500,10251.29040145874
609.9283279776573,142,10252.037450551987
570.0885344743729,146,10252.777802705765
1646.7116475701332,4500,10268.177995204926
3130.2698145508766,4500,10286.369506597519
1647.6602063775063,4500,10302.61472082138
715.219226360321,4500,10319.789980649948
1670.4258095622063,4500,10342.165114402771
514.1231050491333,194,10344.252131700516
1032.9890419840813,3493,10364.786535978317
713.3220970034599,4500,10381.289812803268
1641.0202399492264,4500,10400.9881067276
698.1450246572495,180,10401.899534702301
1028.2462078928947,862,10405.608440160751
743.6762296557426,4500,10422.539380788803
1614.4603859186172,4500,10442.579169511795
559.6543014645576,221,10443.524642944336
1028.2462067604065,1370,10448.594284534454
3132.166959822178,4500,10464.65825009346
3323.7774006724358,4500,10485.48047709465
1676.1172088980675,4500,10507.268818378448
601.3912281990051,137,10508.007883787155
713.3220964670181,4500,10526.661566495895
582.4198995232582,137,10527.295323133469
1028.2462029457092,196,10528.219537258148
544.4772349596024,155,10529.018536567688
1702.6770713925362,4500,10547.776144504547
557.7571672201157,132,10548.483103990555
3637.752948641777,3140,10561.686066150665
762.6475585103035,4500,10580.647327184677
725.6534597277641,4500,10599.221423149109
590.0084302425385,114,10599.829680204391
591.9055647850037,125,10600.47276186943
1689.397132396698,4500,10623.23470878601
527.4030369520187,160,10624.85914850235
3154.9325463175774,4500,10649.796657800674
1655.2487560510635,4500,10668.360514640808
512.225971698761,146,10669.107375144958
755.0590258836746,4500,10685.975114107132
5108.031200408936,4500,10704.991807460785
535.9401372671127,193,10705.965141057968
578.6256337761879,127,10706.783560037613
759.8018574118614,4500,10723.28003191948
1029.1947689652443,1488,10729.66833281517
617.516861975193,105,10730.248952388763
1671.374372959137,4500,10748.667440652847
1649.5573467612267,4500,10777.223945856094
1636.2774012088776,4500,10793.562257051468
691.5050581097603,4500,10809.965512037277
3144.498318731785,4500,10828.301080226898
4159.464583396912,971,10832.614296913147
580.5227650403976,112,10833.204226255417
3175.8010239601135,4500,10852.346120595932
714.2706608176231,4500,10871.093869686127
1030.1433370113373,213,10872.004699707031
591.9055644869804,121,10872.544167757034
3633.95868319273,2487,10881.572536230087
721.8591932058334,4500,10899.407787799835
761.6989932060242,4500,10925.435288906097
1644.8145107030869,4500,10941.769349575043
511.27740544080734,177,10942.652435302734
1625.84318202734,4500,10958.73119854927
1690.3457011580467,4500,10976.6481757164
562.5000021457672,214,10977.602586746216
1672.3229385614395,4500,10996.298477888107
716.1677899956703,4500,11013.33523774147
1029.1947704553604,282,11014.645004987717
1627.7403054237366,4500,11030.880264520645
3927.0657663941383,4500,11059.331862688065
3141.6526170372963,4500,11078.548747301102
3283.937604546547,4500,11096.219521522522
719.0134958028793,4500,11113.507111549377
5117.516865193844,4500,11132.292496442795
601.3912281990051,127,11132.912121534348
4148.081788599491,3779,11148.173448324203
584.3170315027237,137,11148.90736079216
741.7790939211845,4500,11167.352922916412
705.7335651516914,4500,11189.004769325256
579.5741996765137,140,11190.23784995079
603.2883635163307,128,11191.337762117386
540.6829708218575,147,11192.64334154129
5115.6197283267975,4500,11217.118052959442
3145.4468802809715,4500,11235.837756872177
5105.185506284237,4500,11253.710320472717
1052.9089412093163,1372,11258.718591451645
713.3220951557159,4500,11276.39251255989
576.7284997105598,125,11277.10097193718
763.596123278141,4500,11295.38913154602
584.317030608654,97,11295.907690286636
710.4763923287392,4500,11312.369527339935
604.2369267940521,104,11312.910546779633
622.2596969604492,96,11313.37466287613
1678.0143385529518,4500,11341.694794654846
1028.246211886406,3360,11359.157922506332
596.6483960747719,150,11359.959691762924
608.0311952233315,158,11360.782169342041
579.5741990804672,133,11361.474651098251
730.3962924480438,4500,11378.569298267365
602.339793741703,93,11379.115613937378
1958.7900488972664,446,11381.113377332687
3154.932545185089,4500,11399.738614797592
1661.8887099027634,4500,11417.981930494308
733.2419944405556,4500,11436.677387237549
3736.403880238533,2724,11447.96253156662
1524.3465464115143,4500,11465.855454444885
694.350760102272,4500,11497.811630249023
581.4713333845139,170,11498.701180696487
708.5792607069016,4500,11514.875409603119
621.3111312389374,97,11515.422749042511
602.3397943377495,144,11516.134438037872
779.7217586636543,4500,11532.149024486542
590.0084320306778,123,11532.804604053497
1671.3743659853935,4500,11548.844866752625
1670.425811946392,4500,11565.000671625137
557.7571674585342,126,11565.601721525192
707.6306911110878,4500,11581.899455547333
570.0885334014893,145,11582.64946770668
735.1391259431839,4500,11601.060990571976
1592.6433472037315,4500,11621.641812562943
594.7512615323067,99,11622.730412006378
3159.675385057926,4500,11648.903421163559
1696.0370995402336,4500,11665.150140285492
491.3575059771538,169,11666.018828392029
712.373527109623,4500,11683.050934314728
5121.311131834984,4500,11701.285916805267
567.242833673954,131,11701.990594863892
761.6989898681641,4500,11720.895166635513
3638.7015186548233,2080,11729.736157417297
592.8541283011436,106,11730.345226049423
1052.908936560154,222,11731.388663768768
595.6998274326324,124,11732.030210971832
1028.2462102770805,2393,11740.724658489227
1665.6829777359962,4500,11759.316554307938
712.373529613018,4500,11789.762848615646
2451.096140563488,4500,11808.561467647552
1641.9688147902489,4500,11827.07973074913
5123.208279907703,4500,11845.084347724915
3124.5784167051315,4500,11863.639459609985
570.088534116745,128,11864.324359416962
1028.2462077140808,243,11865.450443267822
581.4713323712349,135,11866.049370527267
3153.983992278576,4500,11884.636555671692
1651.4544734358788,4500,11904.016404390335
1693.1914048194885,4500,11934.45290184021
719.0134972929955,4500,11953.50061750412
604.2369281053543,124,11954.156965732574
739.8819552659988,4500,11973.524672985077
1681.8086203336716,4500,11992.570086956024
594.7512632608414,117,11993.117239713669
1670.425810933113,4500,12009.735551834106
1590.7462129592896,4500,12026.104622602463
3133.11551707983,4500,12042.309133768082
740.8305215835571,4500,12074.069278001785
560.6028687357903,165,12075.784904003143
596.6483967900276,120,12077.200012922287
3122.6812789440155,4500,12094.084162950516
1653.3516138792038,4500,12112.80614900589
704.7849941849709,4500,12129.837407112122
698.1450235247612,4500,12147.271914720535
574.8313677310944,161,12148.117759466171
719.9620586037636,4500,12163.707756996155
538.7858375906944,177,12164.571985244751
1671.3743723034859,4500,12180.504268884659
593.8026962280273,129,12181.190025806427
3125.526989042759,4500,12202.36157655716
3218.486512064934,4500,12237.137861251831
3176.749589443207,4500,12257.436693191528
1649.5573443770409,4500,12277.116995096207
779.72175604105,4500,12294.391644239426
747.4704939126968,4500,12312.181216478348
768.3389565944672,4500,12328.17107963562
1642.9173828363419,4500,12346.47429394722
5107.082629740238,4500,12376.484908103943
768.338958978653,4500,12394.125713348389
1620.1517777442932,4500,12413.07019329071
1651.4544766545296,4500,12431.508378505707
1645.7630727887154,4500,12447.369184017181
1063.3431712388992,393,12448.932488441467
707.6306933164597,4500,12467.651890277863
617.5168628692627,186,12468.523316860199
1573.6720204353333,4500,12484.32471203804
3164.418213248253,4500,12507.865873336792
5145.973864376545,4500,12536.10664343834
1030.1433354020119,520,12538.19477891922
1691.294272661209,4500,12556.673415899277
598.5455269813538,132,12557.308783054352
3135.9612112641335,4500,12576.040460824966
585.265596985817,144,12576.709729671478
566.2942678332329,131,12577.256039142609
1676.117208480835,4500,12595.171571493149
5117.5168679356575,4500,12613.878443479538
1028.2462049722672,1092,12618.092747449875
1648.6087742447853,4500,12636.713393688202
1652.4030423760414,4500,12662.988144874573
758.8532900810242,4500,12689.574470043182
3162.521087348461,4500,12707.270774126053
715.2192246317863,4500,12726.091070890427
727.5505937933922,4500,12745.58425450325
1666.63154566288,4500,12764.04113316536
1656.1973083615303,4500,12782.102833509445
602.3397943973541,130,12782.803934335709
751.2647606134415,4500,12803.384619235992
3168.2124924063683,4500,12837.363929510117
1622.9974715709686,4500,12855.97888827324
1670.4258101582527,4500,12873.31989145279
5096.648410260677,4500,12891.5063560009
696.2478948235512,4500,12909.117378234863
1641.020246565342,4500,12927.660161733627
1654.3001781105995,4500,12944.785637140274
1029.1947714686394,396,12946.35031414032
578.6256339550018,185,12947.220629692078
739.8819589018822,4500,12981.789217472076
585.2655989527702,124,12983.265885829926
611.8254607915878,104,12984.433812618256
2010.9612253904343,4122,13003.162710666656
1640.0716813206673,4500,13021.766195297241
1640.0716789960861,4500,13038.228507041931
1657.145871937275,4500,13056.970299005508
593.8026983141899,130,13057.626368284225
707.6306953430176,4500,13076.145856142044
3150.1897199749947,4500,13092.93785738945
754.1104604005814,4500,13116.819533348083
1617.3060804605484,4500,13145.858537912369
1032.9890385270119,172,13146.740797996521
563.448568046093,193,13147.557801961899
1666.631539940834,4500,13163.726553440094
710.4763961434364,4500,13180.21470952034
571.9856666326523,118,13180.86262512207
581.4713327884674,128,13181.533664941788
587.1627294421196,111,13182.08637547493
1636.2774125933647,4500,13198.366864204407
579.5742000341415,115,13199.008349180222
1043.423270702362,1251,13203.681029081345
734.1905559897423,4500,13222.5588824749
613.7225947380066,104,13223.176627159119
596.648394703865,114,13223.760469436646
626.0539646744728,122,13224.399374008179
1652.4030559062958,4500,13242.371623754501
1647.6602121591568,4500,13262.78485417366
1665.6829766631126,4500,13296.002210855484
590.9569950699806,101,13296.538666725159
1057.6517661213875,636,13299.049385786057
1660.9401341080666,4500,13318.342289686203
1613.5118037462234,4500,13336.775325536728
5141.231033861637,4500,13355.720905065536
1652.403047800064,4500,13374.540442228317
4241.989889264107,2531,13383.74912405014
1650.5059069991112,4500,13400.28083562851
600.4426612854004,124,13400.973248958588
1673.2715080976486,4500,13424.308910369873
470.4890412092209,191,13425.84271287918
613.7225943207741,109,13426.96261382103
3858.7689782977104,4500,13451.322908639908
602.3397977352142,183,13452.20442533493
616.5682958364487,147,13452.837065458298
1054.8060675263405,170,13453.645275831223
3159.6753807663918,4500,13472.147565364838
1633.4317074418068,4500,13489.832842350006
1621.1003490686417,4500,13507.690723657608
1603.0775756835938,4500,13526.465628862381
1662.8372720479965,4500,13544.84096956253
1627.7403174042702,4500,13564.435335874557
606.1340621113777,109,13565.60713005066
1590.7462151646614,4500,13602.069031715393
1677.065773844719,4500,13619.644434213638
1699.8313707113266,4500,13636.695791006088
1028.2462082505226,190,13637.541058778763
1645.763069331646,4500,13655.135704040527
5136.488191306591,4500,13672.616008520126
703.8364309668541,4500,13691.25595664978
760.7504243850708,4500,13707.838587760925
1028.2462041974068,1063,13712.338417291641
1648.608780682087,4500,13746.258647441864
1957.8414799571037,352,13749.952718019485
573.8827976584435,169,13751.573685884476
575.779931306839,126,13752.327541351318
3629.215856552124,2037,13761.325025081635
552.0657699108124,159,13762.225476264954
1643.8659451007843,4500,13778.699194669724
1037.7318705916405,323,13780.239369153976
584.3170313239098,118,13780.793140649796
1028.246204674244,260,13781.855994701385
592.8541305065155,123,13782.508621692657
4147.133227109909,3352,13796.404004573822
1028.2462071180344,645,13798.819378614426
1668.5286791324615,4500,13816.45657157898
587.1627315282822,131,13817.119492530823
587.1627290248871,147,13817.866842508316
727.5505908131599,4500,13833.58742594719
607.0826290845871,145,13834.3347427845
5142.179589033127,4500,13853.037944316864
1028.2462087273598,994,13856.701592445374
613.7225945591927,98,13857.23934340477
1665.6829732060432,4500,13873.183782100677
1686.5514441728592,4500,13906.35051560402
2192.137444794178,2543,13915.763708114624
1620.1517743468285,4500,13933.64756989479
739.8819571733475,4500,13952.385728597641
4142.390380561352,4444,13969.072722673416
772.1332238316536,4500,13987.085700750351
1627.740310549736,4500,14004.395332574844
586.2141657471657,184,14005.296232938766
534.9915705323219,163,14006.117784261703
596.6483964323997,159,14006.881544828415
579.5741999745369,139,14007.722186088562
1628.6888786554337,4500,14027.94510936737
5135.539639174938,4500,14064.497950315475
5124.156838357449,4500,14082.161131381989
3136.9097833037376,4500,14101.532658815384
763.5961232185364,4500,14119.628366231918
1996.7327142357826,2760,14129.756801605225
585.265598654747,122,14130.336983203888
533.0944374799728,148,14131.019619226456
700.0421608090401,4500,14149.944490909576
1028.24620449543,378,14151.42283987999
