r,l,t
9823.111108720303,796,4440.127319812775
5084.317024111748,4500,4452.880768060684
9823.388902008533,795,4455.671318531036
5089.059858262539,4500,4468.970098018646
9823.222230732441,796,4471.3081777095795
8530.459512591362,4500,4484.8826541900635
5088.111288189888,4500,4498.734107494354
9825.388880133629,786,4500.97021651268
9823.277781486511,796,4503.544686794281
9832.111091315746,756,4506.158123493195
9827.222164690495,778,4508.456588506699
9823.388879835606,795,4511.045273065567
8462.16271430254,4500,4524.157177686691
9825.388875424862,786,4526.466912508011
9832.055507421494,756,4528.692717552185
9823.222192287445,796,4530.99275636673
9827.22219157219,778,4533.2437398433685
9825.333335220814,786,4535.543016910553
9823.111111104488,796,4537.821406364441
9825.388883173466,786,4540.059022903442
9823.55556768179,794,4542.357907533646
5093.802685678005,4500,4554.613383769989
9831.999948740005,756,4556.723128795624
9823.499962866306,795,4559.083825111389
9827.111084640026,778,4561.344841003418
9832.055531084538,756,4563.590947628021
9835.499981999397,741,4565.742289304733
9834.166666567326,747,4568.082654476166
9823.055516242981,797,4570.582449436188
9838.1666238904,729,4573.307701826096
9823.444443047047,795,4575.8173995018005
9823.111110389233,796,4578.230350971222
9825.388878583908,786,4580.825686216354
9825.388879954815,786,4584.90750169754
9835.555545985699,740,4588.243888616562
9823.388876318932,795,4591.899949550629
9823.222194552422,796,4595.925001621246
9831.49999165535,759,4598.7896819114685
9857.333316326141,642,4601.480805873871
9823.166672289371,796,4603.8917899131775
8018.233538985252,4500,4616.1995487213135
9826.888871192932,779,4618.397552013397
9823.499962210655,795,4620.623486042023
5089.059855222702,4500,4633.073902606964
9826.833328425884,780,4635.835390090942
9827.222183823586,778,4637.969319820404
9826.888875365257,779,4640.159910202026
9827.222205340862,778,4642.4174218177795
6676.011794149876,4500,4656.298460483551
9821.88885897398,802,4659.949739217758
9823.388879418373,795,4662.482548713684
9826.833330869675,780,4664.8595979213715
9827.111076951027,778,4667.334445714951
5092.85411709547,4500,4682.276126861572
9823.166672229767,796,4684.835736036301
5088.111289203167,4500,4702.266184568405
5098.545520842075,4500,4719.6788120269775
9823.555527091026,794,4722.7922031879425
9854.388848543167,656,4725.24728345871
9838.166643440723,729,4728.11114358902
9827.222192525864,778,4730.773424386978
9825.388877153397,786,4734.063560724258
9823.555547297,794,4737.2928302288055
9823.555509388447,794,4739.803180932999
9825.388876736164,786,4743.240938663483
9825.388859689236,786,4746.312132835388
7410.202342271805,4500,4761.610277175903
9832.27771884203,755,4763.886645317078
7474.704873144627,4500,4778.332994937897
9823.444398999214,795,4781.1409249305725
9822.94440484047,797,4783.5272896289825
9822.499962627888,799,4785.903741121292
9823.444442331791,795,4788.605447292328
7410.202340602875,4500,4804.50244140625
9835.499980092049,741,4806.721586942673
5090.956988930702,4500,4820.744044542313
9832.444385528564,754,4824.199209928513
9835.888894855976,739,4826.96168923378
9823.555508255959,794,4830.543340921402
4820.6154999136925,4500,4848.261484622955
9835.88886153698,739,4851.010941028595
8462.16271096468,4500,4865.875789642334
8429.911452949047,4500,4881.17822599411
9827.111099243164,778,4884.078813076019
9826.833317935467,780,4886.668041706085
9834.99998998642,743,4889.031438112259
4821.564069092274,4500,4904.075186491013
9826.888870418072,779,4906.848343372345
9832.05549132824,756,4909.556648731232
5093.802685081959,4500,4923.624934196472
9839.444404661655,723,4926.341257095337
9825.277755320072,787,4928.969133615494
9831.999994158745,756,4931.530482530594
9822.999987959862,797,4933.919188737869
4841.483967661858,4500,4951.793297052383
9835.888856053352,739,4954.796498537064
9827.166670143604,778,4958.052575349808
9823.44444066286,795,4961.39351940155
9823.555551230907,794,4965.138303279877
9832.05551058054,756,4968.31790804863
9835.888857126236,739,4972.298717260361
7695.720904707909,4500,4994.094116926193
8478.2883425951,4500,5013.9670696258545
9823.44444257021,795,5017.573881864548
9835.555545389652,740,5021.191207170486
9826.944417953491,779,5024.735649347305
9831.555511653423,758,5028.396548271179
9831.499997377396,759,5032.213765621185
9825.333332717419,786,5035.966896772385
9826.88887476921,779,5039.558864355087
9823.555546760559,794,5043.292510509491
9823.44440484047,795,5047.174470424652
9823.166633725166,796,5051.349463939667
9825.388880193233,786,5055.872113227844
9822.944405317307,797,5059.8615028858185
7474.704874098301,4500,5081.461812496185
9821.888853311539,802,5085.153862953186
8813.132355332375,4500,5104.1859357357025
9825.388879716396,786,5107.290762662888
9834.94442731142,743,5110.27165722847
9835.66664558649,740,5113.673913002014
8381.534547567368,4500,5132.890114068985
9823.05556923151,797,5136.588547229767
9823.444441080093,795,5140.518088579178
9821.888854503632,802,5144.188430309296
9825.388876974583,786,5147.6555144786835
8319.87772667408,4500,5166.343679428101
9822.944405853748,797,5169.674291372299
9831.499972522259,759,5172.817337036133
9823.555525183678,794,5176.683671712875
9822.888859927654,797,5180.581862688065
9823.388857066631,795,5184.20493721962
4996.100329220295,4500,5203.975276231766
9822.944405555725,797,5208.142534732819
9823.555544555187,794,5211.699060678482
9823.27773964405,796,5215.245963335037
9826.833330988884,780,5218.354098320007
5096.648386955261,4500,5236.915449857712
4850.969629943371,4500,5256.446911811829
9823.444441258907,795,5260.186522960663
9832.333298027515,755,5263.563111066818
9826.999957561493,779,5267.10521364212
8328.414825081825,4500,5285.53862786293
9822.944402456284,797,5288.80485200882
9835.888856828213,739,5292.570737123489
9823.444405138493,795,5296.518157958984
9823.444400787354,795,5301.063496828079
9826.833331108093,780,5304.568268299103
8383.431684911251,4500,5323.577786207199
9835.888854503632,739,5326.793044567108
7488.933373808861,4500,5348.517140626907
9822.888860702515,797,5352.151075124741
8381.534554481506,4500,5371.914314985275
4843.381097912788,4500,5391.70493721962
9823.277775645256,796,5395.4187552928925
5092.85411888361,4500,5414.761845827103
9823.111103594303,796,5418.751561641693
5106.134051263332,4500,5439.284452915192
9827.111081302166,778,5442.735845088959
8325.569121181965,4500,5461.957552909851
9823.555528104305,794,5465.675286054611
9825.38887822628,786,5469.607462406158
9826.888872385025,779,5473.3306658267975
9823.444405436516,795,5477.303045272827
9823.444411635399,795,5480.930560350418
9823.2222366333,796,5484.902122020721
9825.388877987862,786,5488.834123373032
9822.944397747517,797,5492.708983421326
4850.0210627913475,4500,5512.748178243637
9823.111112177372,796,5516.70294046402
9825.388880074024,786,5520.200829029083
9823.444442272186,795,5524.183700799942
9831.555514335632,758,5527.779137849808
9823.277739465237,796,5531.33836889267
4850.021070599556,4500,5551.245606422424
9826.999958693981,779,5554.780789136887
5093.80268317461,4500,5575.520803451538
9823.277756810188,796,5579.359327316284
9823.11111009121,796,5582.989713907242
9827.111100494862,778,5586.551696062088
5004.637425363064,4500,5606.105584144592
9835.888855934143,739,5609.440268993378
9821.88885730505,802,5612.97930431366
9826.66665506363,780,5616.556188821793
5110.876885890961,4500,5635.62774515152
5094.751257061958,4500,5655.5941281318665
9825.388874292374,786,5659.741020679474
9825.388878464699,786,5663.638020992279
7410.20234310627,4500,5683.762159109116
9835.94439804554,739,5687.132649183273
9822.888883948326,797,5690.711947441101
9822.944420576096,797,5694.234062671661
9832.277761518955,755,5697.615920782089
9835.833346545696,739,5701.08293223381
9831.666636943817,758,5704.999921798706
8267.706559717655,4500,5724.398837566376
9823.055508434772,797,5728.119269609451
9823.388859152794,795,5731.929229259491
9858.722187042236,636,5735.355554103851
9823.166678607464,796,5739.317229747772
9826.888874053955,779,5742.9515471458435
9835.499980449677,741,5746.323930501938
9823.166649758816,796,5749.919798612595
9823.444402992725,795,5753.631947755814
9823.55554753542,794,5757.555620193481
9835.83333915472,739,5761.390633821487
9826.277734279633,782,5766.0846247673035
9827.22220647335,778,5770.006069660187
5101.391221880913,4500,5789.7034657001495
9821.888875365257,802,5793.593740701675
9822.499961197376,799,5797.395523309708
9823.222193062305,796,5801.301753759384
7695.720901787281,4500,5822.174426794052
9826.888874411583,779,5825.964452266693
9831.88884472847,757,5829.477322101593
9826.999956667423,779,5833.063715219498
8540.89374434948,4500,5853.443782567978
9854.166626989841,657,5856.545608520508
9826.888876259327,779,5860.026014328003
9827.22220158577,778,5864.319662332535
9826.944419264793,779,5868.347490787506
5094.751256167889,4500,5889.349214076996
9826.833325505257,780,5893.2270584106445
9823.055532634258,797,5896.83060002327
9823.222214281559,796,5900.388818025589
8514.333880603313,4500,5920.254040002823
9858.555494725704,637,5923.147879362106
9828.388877093792,773,5926.583842754364
9823.444426119328,795,5930.172604560852
9823.11111432314,796,5933.986334562302
7695.720894753933,4500,5953.466317653656
9823.111108243465,796,5957.965656518936
9822.944397747517,797,5961.861781835556
8755.2697930336,4500,5981.861803531647
9823.277779757977,796,5985.399594306946
9823.388883292675,795,5989.20157623291
9826.888876795769,779,5992.882457494736
9821.944399058819,802,5996.529283046722
9825.388874173164,786,6000.4378497600555
8328.414824903011,4500,6019.71746468544
5093.80268830061,4500,6038.999831438065
9827.111083209515,778,6043.594364404678
9823.555548906326,794,6047.259983778
9823.555508255959,794,6050.922306060791
9826.83332926035,780,6054.523984193802
5100.442655920982,4500,6073.882275819778
9823.055564284325,797,6077.301801681519
9827.055542349815,779,6080.554643392563
9821.888852894306,802,6084.074913740158
9822.888864040375,797,6087.110241651535
9839.888861358166,721,6090.322616815567
9823.444419384003,795,6093.756663322449
9822.49996304512,799,6097.700699090958
9826.888872623444,779,6101.412159442902
9827.111085772514,778,6104.831481218338
9826.833325326443,780,6108.302034854889
9823.444441080093,795,6111.807772636414
9832.055508553982,756,6115.415325880051
7351.391220033169,4500,6135.794007062912
9831.499998271465,759,6139.393933296204
9823.444425940514,795,6142.940324306488
7479.447710156441,4500,6162.874492406845
9822.999967992306,797,6166.399300813675
4833.895433604717,4500,6186.777550458908
9831.666620969772,758,6190.179617881775
9823.499987840652,795,6194.185691833496
9821.888851940632,802,6197.735302448273
9821.888875126839,802,6202.086704015732
9823.555525779724,794,6205.67746591568
9823.38888067007,795,6209.228467941284
9839.944424450397,721,6212.962511777878
9823.222191929817,796,6216.698262929916
9823.38890016079,795,6220.251146316528
5101.391218721867,4500,6238.892984867096
9823.333341121674,795,6242.735062837601
4875.632363498211,4500,6261.673733711243
9822.944406032562,797,6265.211499929428
5099.494085371494,4500,6284.159373521805
9827.055542588234,779,6287.791875362396
9832.111069142818,756,6291.221679925919
5089.0598531365395,4500,6311.003752946854
4766.547208666801,4500,6330.526342153549
6949.198979437351,4500,6348.834918022156
9827.166668236256,778,6352.292189359665
4752.318705558777,4500,6372.970272779465
9823.05553072691,797,6376.787413597107
9822.888905644417,797,6380.655296087265
7695.720895886421,4500,6399.886444330215
9823.444411754608,795,6403.702607154846
5097.596955478191,4500,6423.1801879405975
9821.83332502842,802,6426.78771686554
9835.555548906326,740,6430.02765583992
5093.802685678005,4500,6449.483327865601
9823.055541276932,797,6453.005780220032
5084.317021012306,4500,6470.862639904022
9831.61107712984,758,6474.2099487781525
4825.35833466053,4500,6492.72239613533
9832.388843297958,755,6496.0250034332275
4849.072501897812,4500,6514.640234947205
9844.88884061575,698,6517.849673509598
7695.72089523077,4500,6536.822114229202
9826.944419801235,779,6540.191462278366
9828.499973595142,772,6543.572700023651
9823.27773964405,796,6547.011019945145
9823.055512964725,797,6550.347358465195
9838.222191154957,728,6553.700518369675
5106.134051561356,4500,6572.176093578339
5093.802688062191,4500,6590.131535768509
9835.888859033585,739,6593.350923776627
9823.055510044098,797,6596.882857084274
9827.222190141678,778,6600.320706129074
9827.222186803818,778,6603.74232006073
9827.22218811512,778,6607.171764612198
9827.33330243826,777,6610.523904323578
9826.88887488842,779,6613.893418073654
9856.388811945915,647,6616.779306411743
9823.277737557888,796,6620.300979375839
9826.833326995373,780,6623.716641426086
9823.111109316349,796,6627.470541000366
9823.500007510185,795,6631.247894525528
5092.854117453098,4500,6649.72459936142
9826.999956071377,779,6653.028468132019
9831.555496752262,758,6656.721864461899
5093.802688777447,4500,6677.6296646595
9831.999992966652,756,6680.880655050278
7054.489866912365,4500,6699.77792930603
9827.222208023071,778,6704.09241771698
5081.4713279008865,4500,6722.81033873558
9823.388882160187,795,6726.1220266819
7410.202342569828,4500,6744.439052820206
4849.072502315044,4500,6762.041220664978
8863.406394660473,4500,6781.711645126343
5094.751254439354,4500,6799.052982568741
9827.222188770771,778,6802.686677932739
8476.391210258007,4500,6821.134181499481
9827.111088335514,778,6824.571601629257
9832.222161233425,755,6828.3490443229675
9826.222196340561,782,6832.085502624512
9822.499983012676,799,6835.762694358826
9826.999961733818,779,6839.633420705795
9823.333340704441,795,6843.748354911804
9822.388883948326,800,6847.5556581020355
9823.388879477978,795,6851.3013343811035
9823.44440293312,795,6855.002771139145
9823.055513978004,797,6858.791401147842
8539.945175647736,4500,6881.738382816315
9825.38885718584,786,6885.370297670364
9823.166651427746,796,6889.137109994888
9823.44444155693,795,6893.850860118866
5096.648388445377,4500,6916.941579580307
9834.999968588352,743,6920.669662237167
9834.888861835003,743,6924.282358407974
9821.888872981071,802,6927.94872879982
8447.934210717678,4500,6948.086421966553
9823.5555087924,794,6951.425414323807
9823.277775764465,796,6955.4000544548035
9823.222195327282,796,6958.977743625641
8650.927468597889,4500,6977.85906291008
8757.166929066181,4500,6996.928600311279
9823.388862609863,795,7000.437234401703
5083.368456363678,4500,7022.70742559433
9822.888880550861,797,7026.570666074753
8827.360857963562,4500,7046.203751564026
9823.55550712347,794,7049.825280427933
9822.555508971214,799,7055.253699064255
9831.999994158745,756,7059.504490613937
9827.222187876701,778,7062.972424030304
9823.499962329865,795,7066.792945861816
9826.777780056,780,7070.235205411911
9831.888830423355,757,7073.556615829468
9823.388882398605,795,7077.852089643478
9826.833329498768,780,7081.925705432892
9821.888857901096,802,7085.491154670715
7611.298471689224,4500,7103.789240598679
5083.368456363678,4500,7122.683129310608
4844.329667568207,4500,7141.0345113277435
7695.720898151398,4500,7159.321182727814
9823.444404900074,795,7162.949983596802
9823.555529594421,794,7166.482475280762
4825.358334898949,4500,7184.188478946686
9823.333319723606,795,7187.15204668045
9827.222204864025,778,7190.181941747665
9827.166627764702,778,7193.672017097473
9823.444445252419,795,7197.717878103256
5093.802683532238,4500,7218.788405656815
5095.699819326401,4500,7237.232573032379
9821.888855218887,802,7241.961221694946
9823.444426000118,795,7245.962159395218
9823.22219580412,796,7249.589203596115
9827.222204089165,778,7253.055759191513
9823.111107826233,796,7256.632275342941
9823.444419264793,795,7260.175469636917
9835.833335459232,739,7263.48156619072
9835.944446146488,739,7266.415199041367
4839.586835026741,4500,7290.1685082912445
9826.77772539854,780,7294.217699050903
5092.854121208191,4500,7313.90015912056
9822.944403648376,797,7318.766008615494
9832.333322048187,755,7322.452789068222
9827.222187399864,778,7326.234302282333
5081.471319139004,4500,7344.928926229477
9823.4999640584,795,7348.734950065613
9826.222192287445,782,7352.340360879898
9823.444446086884,795,7356.575060129166
9835.833314538002,739,7359.846175909042
8462.162714660168,4500,7380.174052476883
9826.999961853027,779,7383.738581895828
9854.166646122932,657,7386.797528028488
5083.368454813957,4500,7406.340099573135
9821.83330577612,802,7410.390066623688
9831.111099421978,760,7415.5506138801575
9822.888899624348,797,7419.351144075394
9835.777740418911,739,7422.654445648193
9823.055512726307,797,7426.092272043228
9823.166637539864,796,7429.606798648834
9825.38887733221,786,7433.111701011658
5083.368453621864,4500,7452.742423534393
9825.333342552185,786,7456.141022205353
9823.38887923956,795,7459.638362646103
9827.166669785976,778,7463.51117515564
9821.944396197796,802,7467.288963794708
9827.222186803818,778,7470.9635446071625
8325.569124817848,4500,7490.728912830353
5084.317024230957,4500,7511.114652633667
9822.888882875443,797,7515.148147106171
4827.255466938019,4500,7535.009585380554
9823.444448828697,795,7538.555060625076
9832.055490374565,756,7541.963505029678
9823.222215235233,796,7545.2721655368805
9823.11110907793,796,7548.710786819458
5098.545522034168,4500,7567.035354137421
9831.999970853329,756,7570.35319685936
9826.777726650238,780,7574.022449493408
9835.888854920864,739,7577.43874502182
9835.49998664856,741,7580.71897149086
9823.22221505642,796,7584.2095782756805
9832.111093878746,756,7587.5328187942505
4822.512638032436,4500,7607.083790063858
5084.31701952219,4500,7627.143366098404
5093.802686274052,4500,7647.516312360764
9826.166667222977,783,7651.368638038635
9827.111087918282,778,7656.452373504639
9858.833271443844,636,7659.534667015076
5089.0598621964455,4500,7679.048431634903
5002.740291833878,4500,7698.41686296463
7695.720895767212,4500,7719.069702625275
5093.802688896656,4500,7738.621592283249
4850.021061599255,4500,7757.82626581192
5084.31702286005,4500,7777.65940451622
9823.166674733162,796,7781.413988828659
9822.499965369701,799,7785.218684673309
8400.5058811903,4500,7805.379354000092
9826.888871729374,779,7808.954322099686
4823.461202502251,4500,7828.28317117691
9826.222226381302,782,7832.213886499405
9825.38888078928,786,7837.1412971019745
9823.166637420654,796,7841.740903139114
9835.888860464096,739,7848.5082218647
9832.22219890356,755,7852.516401052475
9827.222166597843,778,7855.7455587387085
9827.22220724821,778,7859.728143215179
9823.444428026676,795,7863.320479393005
9832.27774143219,755,7867.09822678566
9835.88885575533,739,7870.490513801575
9822.444413602352,799,7874.345877408981
5088.111283302307,4500,7896.872721195221
9823.222193777561,796,7901.959759712219
9823.277780532837,796,7905.617566347122
9823.05553162098,797,7909.887385368347
9823.277776777744,796,7913.860280752182
9823.444444537163,795,7918.037039518356
9835.777734041214,739,7921.841779708862
9835.444419384003,741,7925.59144115448
9828.499996185303,772,7929.630033254623
4863.3010004758835,4500,7950.235634326935
9832.055488944054,756,7955.396926641464
8311.340623915195,4500,7978.0936505794525
9832.055510163307,756,7981.263938903809
8381.534551680088,4500,7998.65647315979
5100.442652463913,4500,8018.798952102661
9832.055489063263,756,8022.510488510132
9823.166635274887,796,8026.142945289612
9834.999984920025,743,8029.630599975586
9823.555510163307,794,8033.694579839706
9823.444422960281,795,8037.814033985138
9823.55552828312,794,8041.8387360572815
9823.444425165653,795,8045.780699253082
9854.38882869482,656,8049.396481990814
9822.888900578022,797,8053.600198030472
9856.333306014538,647,8056.955208539963
5091.905556738377,4500,8079.141776800156
9822.888901531696,797,8082.6064195632935
5090.008423268795,4500,8104.333154439926
9822.888902544975,797,8108.011797904968
9837.333297550678,732,8111.436568498611
9823.055510878563,797,8114.777104854584
9823.444446265697,795,8118.854610443115
9825.388876378536,786,8122.482837438583
4887.9637296795845,4500,8140.690279722214
4817.769797384739,4500,8159.334579467773
9823.555507838726,794,8162.94624376297
7695.720898985863,4500,8184.24627494812
9822.777748763561,798,8187.766317129135
9827.222184598446,778,8191.168965101242
9826.888874351978,779,8194.653242588043
9826.888870716095,779,8198.106554031372
9823.388858139515,795,8201.71135187149
4803.541302204132,4500,8223.138077020645
9823.444424808025,795,8226.685373306274
9834.166639566422,747,8229.995610713959
9827.111081421375,778,8233.775277853012
9821.888890326023,802,8238.64943408966
9826.833326280117,780,8242.00831913948
9821.833312511444,802,8245.488496780396
9823.111103892326,796,8249.009179353714
9823.222216665745,796,8252.344700098038
9835.94439804554,739,8255.733064174652
9821.833288192749,802,8259.273350954056
9835.833339750767,739,8262.556178569794
5658.19982779026,4500,8280.72855257988
9831.999991416931,756,8284.068692445755
9823.22221827507,796,8287.593045949936
9832.27775722742,755,8290.930630922318
5084.31702286005,4500,8309.434976100922
8380.585985958576,4500,8327.93873500824
9827.111084103584,778,8331.312369823456
5086.2141545414925,4500,8351.856862545013
5101.391223073006,4500,8370.23806142807
5094.751253306866,4500,8388.55954504013
9831.555550158024,758,8392.033797979355
9826.833329379559,780,8395.531807422638
9827.166670799255,778,8399.203529834747
9831.555492579937,758,8402.690158843994
5093.802684605122,4500,8421.152105093002
9821.944395244122,802,8424.747244119644
7474.704873859882,4500,8444.267311096191
4852.866766154766,4500,8466.140603780746
9826.833327829838,780,8469.523406267166
9826.833315134048,780,8472.852834939957
9835.555544674397,740,8476.143176078796
9831.277750849724,760,8479.538102388382
9823.499961435795,795,8482.928477525711
9856.333284914494,647,8485.818832397461
9823.444402694702,795,8489.377935409546
5095.699822127819,4500,8508.119065761566
9826.277732849121,782,8511.452650308609
9827.222189545631,778,8514.908772945404
9821.888871729374,802,8518.458049058914
5103.288351535797,4500,8537.993753433228
9823.111106693745,796,8542.719199419022
5106.134055674076,4500,8563.93370962143
9827.166666507721,778,8567.61538887024
9827.111078321934,778,8570.900668621063
8552.276541650295,4500,8595.280663251877
9822.611065089703,799,8599.01484322548
5099.4940883517265,4500,8620.102528095245
9823.499964356422,795,8623.53107881546
9827.222204685211,778,8626.970836639404
9823.499966740608,795,8630.391716957092
5093.802687108517,4500,8650.12162899971
9826.77776813507,780,8653.164605855942
5088.111286222935,4500,8672.949685811996
9834.222223341465,746,8676.327553749084
9856.388846337795,647,8679.73209118843
9826.999954462051,779,8683.675657510757
9832.055536568165,756,8687.06114077568
9823.444445252419,795,8690.599956274033
4831.998300850391,4500,8710.413492918015
9831.666658043861,758,8718.377063274384
9827.111081957817,778,8722.0209608078
9823.111111044884,796,8727.52607369423
9827.222201824188,778,8731.07928442955
9825.277755081654,787,8734.900744915009
9825.27773219347,787,8738.290001630783
9823.222215533257,796,8742.377775669098
7889.22847956419,4500,8763.079889774323
9825.333334684372,786,8766.619678020477
9823.388864040375,795,8770.251217126846
9827.111087560654,778,8773.8911652565
9823.166634857655,796,8777.661544561386
9823.388880074024,795,8781.768325090408
8462.16271340847,4500,8800.274604320526
9823.111108243465,796,8804.701888561249
4844.329667031765,4500,8824.571995973587
9823.499985933304,795,8828.413042783737
9826.99996060133,779,8832.13313961029
9826.833322107792,780,8835.606946468353
9826.999957501888,779,8839.063213348389
9827.166668713093,778,8846.144128799438
5097.596952915192,4500,8866.728317022324
9856.333306252956,647,8869.591188192368
5083.368447184563,4500,8888.458253145218
4874.683798670769,4500,8906.927680015564
9835.44439893961,741,8910.207123041153
8634.80184096098,4500,8931.491216897964
9823.111088097095,796,8935.318706035614
9821.833287715912,802,8939.114946842194
9823.499988853931,795,8942.814173221588
9825.388876914978,786,8946.621153593063
9823.388882517815,795,8950.619183301926
9821.94439214468,802,8954.32853102684
9826.777723670006,780,8957.982741594315
9827.222188174725,778,8961.480001449585
9822.888905346394,797,8966.570591926575
9835.944401025772,739,8973.35295534134
9835.944397568703,739,8977.358664512634
5084.317021608353,4500,8996.0137860775
9832.277762413025,755,8998.984812021255
9821.888850092888,802,9002.731177330017
9821.88887321949,802,9006.20151090622
9858.11106044054,639,9009.17602276802
7695.720898151398,4500,9027.592521429062
5094.75125426054,4500,9048.747026920319
9832.111093699932,756,9052.270422935486
9835.944400668144,739,9055.64966392517
9823.444423139095,795,9058.878580093384
9826.999959230423,779,9062.67543053627
9823.499966323376,795,9066.568026542664
9835.944402873516,739,9070.13237452507
9835.88885551691,739,9073.815770149231
9827.166627526283,778,9077.487584590912
9825.388877213001,786,9080.849177122116
9823.166674017906,796,9084.833828687668
9823.49998408556,795,9088.519518613815
7039.312803804874,4500,9111.047641277313
5084.31702119112,4500,9131.506655216217
4769.392902255058,4500,9153.38538312912
9856.33330643177,647,9157.175896406174
8384.380250811577,4500,9177.675685405731
9856.277703404427,647,9180.605402231216
9831.499977886677,759,9184.06974029541
9822.944400548935,797,9187.683564901352
9835.88885897398,739,9190.551176309586
9825.333314359188,786,9193.524790525436
9826.888872027397,779,9196.480420827866
9823.44442164898,795,9199.513502836227
9821.888850808144,802,9203.031239271164
9822.999987602234,797,9206.389861345291
9823.222236275673,796,9209.921938180923
9825.277752995491,787,9213.420545101166
9823.222214877605,796,9216.48210477829
9835.94439959526,739,9219.338158369064
9827.333336651325,777,9222.801131486893
9826.888873875141,779,9227.386181116104
9835.888857007027,739,9230.750338554382
9832.111050844193,756,9233.6458735466
9823.222234845161,796,9237.22888994217
7410.202340722084,4500,9258.511078119278
8537.099475860596,4500,9276.40103316307
9823.44444167614,795,9279.980773925781
9826.777726709843,780,9283.401950597763
9823.444443285465,795,9286.846205949783
9823.111109316349,796,9290.25077700615
9823.277784109116,796,9293.675379514694
9835.66664648056,740,9296.838569402695
9826.999957501888,779,9300.270205974579
9823.166673481464,796,9303.79414176941
9823.444419562817,795,9307.277625799179
9827.222187936306,778,9310.721585035324
8328.414821863174,4500,9328.46364569664
5095.69982022047,4500,9348.66518497467
9827.111100494862,778,9354.439929008484
9825.38887834549,786,9358.140971660614
9821.888847231865,802,9361.875319957733
4820.615505814552,4500,9380.598808526993
5084.317021369934,4500,9398.134801387787
7414.945175886154,4500,9418.79258775711
5094.751253902912,4500,9438.533707618713
9832.055536687374,756,9441.784550905228
9854.333307981491,656,9445.207736492157
9823.388877034187,795,9450.249843120575
9822.944423735142,797,9455.126447439194
9827.111086249352,778,9458.963468313217
9822.499966681004,799,9462.618763923645
9823.111110568047,796,9466.129015922546
9823.277782678604,796,9469.473813295364
8475.442644298077,4500,9493.202430009842
7695.720896959305,4500,9517.801475286484
8517.179577767849,4500,9537.505484580994
9825.388876616955,786,9540.91387295723
9835.777735769749,739,9544.328881263733
7695.7208923101425,4500,9563.003656864166
9823.388857960701,795,9566.877801895142
4841.483967065811,4500,9587.87633562088
8533.30521005392,4500,9607.700590610504
9823.499962508678,795,9613.908343315125
7488.933376610279,4500,9632.142171859741
9822.944426953793,797,9635.219511270523
5084.317023575306,4500,9655.273567676544
9827.222185730934,778,9658.947102308273
5093.80268651247,4500,9678.691514253616
9823.444443821907,795,9682.316818475723
5093.802686989307,4500,9699.741555929184
9831.499992489815,759,9703.116199970245
9823.44444745779,795,9706.447625160217
9822.777735769749,798,9709.950652122498
9826.888869345188,779,9713.316562891006
9835.888862490654,739,9716.402857780457
9825.388882517815,786,9719.60432434082
9823.444402217865,795,9722.704926729202
9823.555545926094,794,9725.982070446014
9835.944403111935,739,9729.069873094559
9823.49996316433,795,9732.295742034912
9856.277728796005,647,9736.837677001953
9823.499958693981,795,9743.94899725914
9823.388901770115,795,9748.62428021431
9831.499997198582,759,9751.980499505997
9823.222237229347,796,9755.830013990402
4848.123936414719,4500,9776.118933916092
9822.944403588772,797,9779.795005559921
9826.777726948261,780,9783.162470817566
9826.777729094028,780,9786.323375225067
7695.72089523077,4500,9805.991540193558
9834.999992132187,743,9809.958572387695
9823.055506706238,797,9813.537540912628
9822.94440561533,797,9817.397399902344
5084.317022800446,4500,9834.264695167542
9823.38885718584,795,9837.45618724823
4832.946864366531,4500,9857.355634212494
9823.555505156517,794,9861.129435062408
9826.833316922188,780,9864.63694691658
5084.317023932934,4500,9892.84391617775
5097.5969516038895,4500,9916.611223220825
8536.150911986828,4500,9931.11702466011
9822.888886153698,797,9933.640157938004
9823.388883888721,795,9936.085899591446
9851.333278238773,669,9938.071361541748
9821.833289504051,802,9940.615037202835
4807.335570693016,4500,9955.974034070969
9826.944417119026,779,9958.798240184784
8546.58514469862,4500,9973.518122911453
9823.111112892628,796,9976.295333385468
9823.0555113554,797,9979.613747119904
9823.111111283302,796,9983.18259882927
9826.999962449074,779,9986.264655351639
9835.777733623981,739,9988.607297897339
